seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr1	154531144	154531651	508	*	X09678	55585	154521051	154531120	10070	-	23	upstream	23	UBE2Q1
chr1	154842951	154843008	58	*	X09679	3782	154669942	154842754	172813	-	196	upstream	196	KCNN3
chr1	154909083	154909847	765	*	X09680	10654	154897208	154909484	12277	-	0	overlapStart	0	PMVK
chr1	154946717	154947173	457	*	X09682	100423020	154948169	154948259	91	+	995	upstream	995	MIR4258
chr1	154946717	154947173	457	*	X09682	1163	154947118	154951725	4608	+	0	overlapStart	0	CKS1B
chr1	154946717	154947173	457	*	X09682	6464	154934774	154946959	12186	-	0	overlapStart	0	SHC1
chr1	154947387	154947567	181	*	X09683	100423020	154948169	154948259	91	+	601	upstream	601	MIR4258
chr1	154947387	154947567	181	*	X09683	1163	154947118	154951725	4608	+	0	inside	268	CKS1B
chr1	154947387	154947567	181	*	X09683	6464	154934774	154946959	12186	-	427	upstream	427	SHC1
chr1	154973203	154973891	689	*	X09684	51043	154975106	154991001	15896	+	1214	upstream	1214	ZBTB7B
chr1	154974390	154975013	624	*	X09685	51043	154975106	154991001	15896	+	92	upstream	92	ZBTB7B
chr1	155023404	155023970	567	*	X09687	8751	155023422	155035252	11831	+	0	overlapStart	0	ADAM15
chr1	155100134	155100484	351	*	X09690	1942	155100349	155107386	7038	+	0	overlapStart	0	EFNA1
chr1	155107507	155107855	349	*	X09691	55974	155108288	155111334	3047	+	432	upstream	432	SLC50A1
chr1	155108105	155108576	472	*	X09692	55974	155108288	155111334	3047	+	0	overlapStart	0	SLC50A1
chr1	155145701	155145994	294	*	X09693	200185	155141884	155145804	3921	-	0	overlapStart	0	KRTCAP2
chr1	155145701	155145994	294	*	X09693	80128	155145421	155157447	12027	+	0	inside	279	TRIM46
chr1	155162811	155163587	777	*	X09694	4582	155158300	155162706	4407	-	104	upstream	104	MUC1
chr1	155162811	155163587	777	*	X09694	693235	155164968	155165063	96	+	1380	upstream	1380	MIR92B
chr1	155164481	155164917	437	*	X09695	4582	155158300	155162706	4407	-	1774	upstream	1774	MUC1
chr1	155164481	155164917	437	*	X09695	693235	155164968	155165063	96	+	50	upstream	50	MIR92B
chr1	155178906	155179162	257	*	X09696	7059	155165379	155178969	13591	-	0	overlapStart	0	THBS3
chr1	155214398	155214645	248	*	X09698	2629	155204239	155214653	10415	-	0	inside	7	GBA
chr1	155231962	155232445	484	*	X09699	10067	155225770	155232176	6407	-	0	overlapStart	0	SCAMP3
chr1	155247186	155247394	209	*	X09701	1196	155232659	155247501	14843	-	0	inside	106	CLK2
chr1	155247186	155247394	209	*	X09701	57657	155247218	155259639	12422	+	0	overlapStart	0	HCN3
chr1	155278286	155278704	419	*	X09702	2224	155278539	155290457	11919	+	0	overlapStart	0	FDPS
chr1	155293348	155294379	1032	*	X09704	284618	155290251	155293938	3688	-	0	overlapStart	0	RUSC1-AS1
chr1	155532709	155533078	370	*	X09705	55870	155305052	155532585	227534	-	123	upstream	123	ASH1L
chr1	155579676	155580008	333	*	X09706	55154	155579961	155584758	4798	+	0	overlapStart	0	MSTO1
chr1	155715284	155715549	266	*	X09707	100129405	155715559	155720673	5115	+	9	upstream	9	MSTO2P
chr1	155881076	155881297	222	*	X09709	6016	155867599	155881193	13595	-	0	overlapStart	0	RIT1
chr1	155904058	155904417	360	*	X09710	22889	155882836	155904188	21353	-	0	overlapStart	0	KHDC4
chr1	156024409	156024681	273	*	X09712	28956	156024517	156028605	4089	+	0	overlapStart	0	LAMTOR2
chr1	156024409	156024681	273	*	X09712	56893	156005092	156023516	18425	-	892	upstream	892	UBQLN4
chr1	156163506	156163917	412	*	X09717	9673	156163730	156182587	18858	+	0	overlapStart	0	SLC25A44
chr1	156252582	156252902	321	*	X09718	23381	156219015	156252620	33606	-	0	overlapStart	0	SMG5
chr1	156252582	156252902	321	*	X09718	84283	156252704	156262234	9531	+	0	overlapStart	0	TMEM79
chr1	156307990	156308659	670	*	X09719	7203	156278752	156308206	29455	-	0	overlapStart	0	CCT3
chr1	156470487	156471396	910	*	X09722	4209	156433513	156470634	37122	-	0	overlapStart	0	MEF2D
chr1	156698103	156698710	608	*	X09726	51093	156698263	156706752	8490	+	0	overlapStart	0	METTL25B
chr1	156698103	156698710	608	*	X09726	81875	156692413	156698211	5799	-	0	overlapStart	0	ISG20L2
chr1	156710791	156711325	535	*	X09727	79590	156707094	156710923	3830	-	0	overlapStart	0	MRPL24
chr1	156736980	156737478	499	*	X09730	3068	156711899	156736717	24819	-	262	upstream	262	HDGF
chr1	156736980	156737478	499	*	X09730	5546	156737274	156770609	33336	+	0	overlapStart	0	PRCC
chr1	157015484	157015883	400	*	X09731	9826	156904632	157015162	110531	-	321	upstream	321	ARHGEF11
chr1	157108089	157108536	448	*	X09732	2117	157094459	157108383	13925	-	0	overlapStart	0	ETV3
chr1	159750679	159750770	92	*	X09733	54935	159750759	159752333	1575	+	0	overlapStart	0	DUSP23
chr1	159895236	159895829	594	*	X09738	8407	159887897	159895332	7436	-	0	overlapStart	0	TAGLN2
chr1	159915293	159915600	308	*	X09739	57549	159896829	159915386	18558	-	0	overlapStart	0	IGSF9
chr1	159915636	159915989	354	*	X09740	57549	159896829	159915386	18558	-	249	upstream	249	IGSF9
chr1	160068326	160068784	459	*	X09741	93185	160061129	160068618	7490	-	0	overlapStart	0	IGSF8
chr1	160068838	160068947	110	*	X09742	93185	160061129	160068618	7490	-	219	upstream	219	IGSF8
chr1	160312992	160313246	255	*	X09744	1314	160258377	160313354	54978	-	0	inside	107	COPA
chr1	160312992	160313246	255	*	X09744	23385	160313063	160328742	15680	+	0	overlapStart	0	NCSTN
chr1	161059301	161059375	75	*	X09748	81607	161040781	161059385	18605	-	0	inside	9	NECTIN4
chr1	161102244	161102921	678	*	X09749	9191	161090769	161102478	11710	-	0	overlapStart	0	DEDD
chr1	161129056	161129344	289	*	X09750	27005	161129254	161135516	6263	+	0	overlapStart	0	USP21
chr1	161135681	161135842	162	*	X09751	5498	161136181	161147801	11621	+	338	upstream	338	PPOX
chr1	161135863	161136464	602	*	X09752	5498	161136181	161147801	11621	+	0	overlapStart	0	PPOX
chr1	161719397	161719626	230	*	X09757	11266	161719581	161726952	7372	+	0	overlapStart	0	DUSP12
chr1	162531052	162531542	491	*	X09758	6675	162531296	162569633	38338	+	0	overlapStart	0	UAP1
chr1	162760248	162760358	111	*	X09759	51478	162760496	162782608	22113	+	137	upstream	137	HSD17B7
chr1	162760475	162760514	40	*	X09760	51478	162760496	162782608	22113	+	0	overlapStart	0	HSD17B7
chr1	164528285	164528516	232	*	X09761	5087	164528597	164854300	325704	+	80	upstream	80	PBX1
chr1	164527990	164528156	167	*	X09762	5087	164528597	164854300	325704	+	440	upstream	440	PBX1
chr1	165599989	165600605	617	*	X09764	4259	165600110	165625372	25263	+	0	overlapStart	0	MGST3
chr1	165667686	165667957	272	*	X09765	223	165631449	165667900	36452	-	0	overlapStart	0	ALDH9A1
chr1	165667686	165667957	272	*	X09765	440700	165667987	165679199	11213	+	29	upstream	29	LOC440700
chr1	166808407	166808846	440	*	X09767	57645	166808724	166823709	14986	+	0	overlapStart	0	POGK
chr1	166845292	166845618	327	*	X09768	117143	166825749	166845654	19906	-	0	inside	35	TADA1
chr1	167189662	167189946	285	*	X09769	5451	167190066	167396582	206517	+	119	upstream	119	POU2F1
chr1	167190056	167190153	98	*	X09770	5451	167190066	167396582	206517	+	0	overlapStart	0	POU2F1
chr1	167522894	167523060	167	*	X09771	8804	167510251	167523056	12806	-	0	overlapStart	0	CREG1
chr1	167691071	167691322	252	*	X09774	9019	167691187	167761156	69970	+	0	overlapStart	0	MPZL1
chr1	167905102	167905718	617	*	X09775	55827	167905797	168045083	139287	+	78	upstream	78	DCAF6
chr1	167905794	167905991	198	*	X09776	55827	167905797	168045083	139287	+	0	overlapStart	0	DCAF6
chr1	168148007	168148459	453	*	X09778	261726	168148171	168171351	23181	+	0	overlapStart	0	TIPRL
chr1	168195118	168195502	385	*	X09779	375035	168195255	168212088	16834	+	0	overlapStart	0	SFT2D2
chr1	168195118	168195502	385	*	X09779	9095	168195255	168283664	88410	+	0	overlapStart	0	TBX19
chr1	169455009	169455514	506	*	X09780	10560	169433149	169455208	22060	-	0	overlapStart	0	SLC19A2
chr1	169862760	169863475	716	*	X09781	57147	169822215	169863100	40886	-	0	overlapStart	0	SCYL3
chr1	170043692	170043816	125	*	X09782	22920	169890470	170043879	153410	-	0	inside	62	KIFAP3
chr1	170043958	170044049	92	*	X09783	22920	169890470	170043879	153410	-	78	upstream	78	KIFAP3
chr1	171750346	171750591	246	*	X09784	51603	171750761	171766856	16096	+	169	upstream	169	EEF1AKNMT
chr1	171750680	171750842	163	*	X09785	51603	171750761	171766856	16096	+	0	overlapStart	0	EEF1AKNMT
chr1	172501597	172502566	970	*	X09786	51430	172502260	172580973	78714	+	0	overlapStart	0	SUCO
chr1	173446062	173446290	229	*	X09787	100506023	173204199	173446294	242096	-	0	inside	3	LOC100506023
chr1	173446062	173446290	229	*	X09787	9588	173446486	173457946	11461	+	195	upstream	195	PRDX6
chr1	173446410	173446589	180	*	X09788	100506023	173204199	173446294	242096	-	115	upstream	115	LOC100506023
chr1	173446410	173446589	180	*	X09788	9588	173446486	173457946	11461	+	0	overlapStart	0	PRDX6
chr1	173837114	173837997	884	*	X09789	26806	173835106	173835166	61	-	1947	upstream	1947	SNORD44
chr1	173837114	173837997	884	*	X09789	60674	173833039	173837125	4087	-	0	overlapStart	0	GAS5
chr1	173837114	173837997	884	*	X09789	619498	173836812	173836883	72	-	230	upstream	230	SNORD74
chr1	173837114	173837997	884	*	X09789	692195	173836017	173836076	60	-	1037	upstream	1037	SNORD75
chr1	173837114	173837997	884	*	X09789	692196	173835773	173835853	81	-	1260	upstream	1260	SNORD76
chr1	173837114	173837997	884	*	X09789	692197	173835449	173835509	61	-	1604	upstream	1604	SNORD77
chr1	173837114	173837997	884	*	X09789	84614	173837220	173855774	18555	+	0	overlapStart	0	ZBTB37
chr1	174128282	174128758	477	*	X09791	9910	174128552	174964445	835894	+	0	overlapStart	0	RABGAP1L
chr1	174968751	174969298	548	*	X09792	27101	174968571	174981163	12593	+	0	inside	179	CACYBP
chr1	174992555	174992760	206	*	X09793	63931	174982094	174992591	10498	-	0	overlapStart	0	MRPS14
chr1	175161799	175162410	612	*	X09794	9674	175126123	175162229	36107	-	0	overlapStart	0	KIAA0040
chr1	178994838	178995197	360	*	X09796	9917	178995074	179045702	50629	+	0	overlapStart	0	FAM20B
chr1	179050957	179051281	325	*	X09797	64222	179051112	179065129	14018	+	0	overlapStart	0	TOR3A
chr1	179262654	179262915	262	*	X09798	6646	179262849	179327814	64966	+	0	overlapStart	0	SOAT1
chr1	179851359	179851960	602	*	X09799	26092	179851177	179889212	38036	+	0	inside	181	TOR1AIP1
chr1	179923685	179924076	392	*	X09800	9857	179923908	180084015	160108	+	0	overlapStart	0	CEP350
chr1	180123587	180124152	566	*	X09801	5768	180123968	180167169	43202	+	0	overlapStart	0	QSOX1
chr1	180600949	180601321	373	*	X09803	9213	180601146	180859415	258270	+	0	overlapStart	0	XPR1
chr1	180991891	180992176	286	*	X09804	10228	180942176	180992046	49871	-	0	overlapStart	0	STX6
chr1	181057556	181058027	472	*	X09806	51278	181057638	181059979	2342	+	0	overlapStart	0	IER5
chr1	182808232	182808618	387	*	X09814	1660	182808439	182857117	48679	+	0	overlapStart	0	DHX9
chr1	182992326	182992630	305	*	X09815	3915	182992595	183114727	122133	+	0	overlapStart	0	LAMC1
chr1	183155120	183155632	513	*	X09817	3918	183155174	183214262	59089	+	0	overlapStart	0	LAMC2
chr1	183604622	183605082	461	*	X09819	10092	183595328	183605076	9749	-	0	overlapStart	0	ARPC5
chr1	183604622	183605082	461	*	X09819	23179	183605208	183897666	292459	+	125	upstream	125	RGL1
chr1	184723888	184724451	564	*	X09820	80267	184659625	184724041	64417	-	0	overlapStart	0	EDEM3
chr1	185125979	185126629	651	*	X09821	54823	185126192	185260913	134722	+	0	overlapStart	0	SWT1
chr1	185125979	185126629	651	*	X09821	81627	185087218	185126230	39013	-	0	overlapStart	0	TRMT1L
chr1	185286259	185286814	556	*	X09822	10625	185265522	185286461	20940	-	0	overlapStart	0	IVNS1ABP
chr1	186344305	186345027	723	*	X09823	54953	186344890	186390503	45614	+	0	overlapStart	0	ODR4
chr1	186344305	186345027	723	*	X09823	7175	186280786	186344864	64079	-	0	overlapStart	0	TPR
chr1	192777714	192778190	477	*	X09824	5997	192778169	192781407	3239	+	0	overlapStart	0	RGS2
chr1	193028392	193028845	454	*	X09825	6738	193028552	193060906	32355	+	0	overlapStart	0	RO60
chr1	193090757	193091474	718	*	X09826	79577	193091088	193223942	132855	+	0	overlapStart	0	CDC73
chr1	197170218	197170724	507	*	X09827	23418	197170592	197447585	276994	+	0	overlapStart	0	CRB1
chr1	197170218	197170724	507	*	X09827	360023	197122814	197169672	46859	-	545	upstream	545	ZBTB41
chr1	197871690	197872310	621	*	X09828	388722	197871682	197876497	4816	+	0	inside	7	C1orf53
chr1	198125845	198126210	366	*	X09829	140609	198126108	198291548	165441	+	0	overlapStart	0	NEK7
chr1	200379067	200379314	248	*	X09830	23528	200375420	200379166	3747	-	0	overlapStart	0	ZNF281
chr1	200589759	200590066	308	*	X09831	9928	200520625	200589862	69238	-	0	overlapStart	0	KIF14
chr1	200638491	200639407	917	*	X09832	83479	200610119	200639126	29008	-	0	overlapStart	0	DDX59
chr1	200707989	200708151	163	*	X09833	23271	200708686	200829831	121146	+	534	upstream	534	CAMSAP2
chr1	201083360	201083566	207	*	X09834	779	201008640	201081694	73055	-	1665	upstream	1665	CACNA1S
chr1	201368394	201368916	523	*	X09848	3898	201349966	201368669	18704	-	0	overlapStart	0	LAD1
chr1	201438087	201438608	522	*	X09851	23612	201434607	201438299	3693	-	0	overlapStart	0	PHLDA3
chr1	201475948	201476454	507	*	X09854	1465	201452658	201476387	23730	-	0	overlapStart	0	CSRP1
chr1	201798115	201798504	390	*	X09856	55705	201798288	201853422	55135	+	0	overlapStart	0	IPO9
chr1	201924339	201924722	384	*	X09857	10440	201924619	201939789	15171	+	0	overlapStart	0	TIMM17A
chr1	201977166	201977663	498	*	X09858	1999	201977073	201986315	9243	+	0	inside	92	ELF3
chr1	202310967	202311324	358	*	X09876	29089	202300785	202311094	10310	-	0	overlapStart	0	UBE2T
chr1	202317561	202317652	92	*	X09877	4660	202317830	202557697	239868	+	177	upstream	177	PPP1R12B
chr1	202317697	202317942	246	*	X09878	4660	202317830	202557697	239868	+	0	overlapStart	0	PPP1R12B
chr1	202777009	202777377	369	*	X09881	10765	202696532	202777549	81018	-	0	inside	171	KDM5B
chr1	202779772	202780266	495	*	X09882	100506696	202780074	202781041	968	+	0	overlapStart	0	PCAT6
chr1	202857781	202858486	706	*	X09883	5877	202847410	202858385	10976	-	0	overlapStart	0	RABIF
chr1	202927330	202927721	392	*	X09885	51094	202909960	202927700	17741	-	0	overlapStart	0	ADIPOR1
chr1	202976219	202976612	394	*	X09886	401980	202955580	202976393	20814	-	0	overlapStart	0	NA
chr1	202976219	202976612	394	*	X09886	92703	202976534	202993197	16664	+	0	overlapStart	0	TMEM183A
chr1	203274196	203274492	297	*	X09889	730227	203267886	203274453	6568	-	0	overlapStart	0	LINC01136
chr1	203274196	203274492	297	*	X09889	7832	203274664	203278729	4066	+	171	upstream	171	BTG2
chr1	203274573	203274641	69	*	X09890	730227	203267886	203274453	6568	-	119	upstream	119	LINC01136
chr1	203274573	203274641	69	*	X09890	7832	203274664	203278729	4066	+	22	upstream	22	BTG2
chr1	203275618	203275953	336	*	X09891	730227	203267886	203274453	6568	-	1164	upstream	1164	LINC01136
chr1	203595800	203596017	218	*	X09895	493	203595915	203713209	117295	+	0	overlapStart	0	ATP2B4
chr1	203764591	203764827	237	*	X09899	100381270	203766651	203769590	2940	+	1823	upstream	1823	ZBED6
chr1	203764591	203764827	237	*	X09899	9877	203764751	203823256	58506	+	0	overlapStart	0	ZC3H11A
chr1	203830338	203830942	605	*	X09900	6635	203830727	203840280	9554	+	0	overlapStart	0	SNRPE
chr1	204041948	204042128	181	*	X09901	9580	204042246	204096871	54626	+	117	upstream	117	SOX13
chr1	204042184	204042540	357	*	X09902	9580	204042246	204096871	54626	+	0	overlapStart	0	SOX13
chr1	204380787	204381457	671	*	X09906	84919	204372492	204380944	8453	-	0	overlapStart	0	PPP1R15B
chr1	204463377	204464063	687	*	X09911	5287	204391758	204463852	72095	-	0	overlapStart	0	PIK3C2B
chr1	204485352	204485825	474	*	X09912	4194	204485507	204677661	192155	+	0	overlapStart	0	MDM4
chr1	205196907	205197160	254	*	X09913	9911	205197038	205242471	45434	+	0	overlapStart	0	TMCC2
chr1	205291026	205291105	80	*	X09917	81788	205271191	205290883	19693	-	142	upstream	142	NUAK2
chr1	205418966	205419446	481	*	X09919	442891	205417430	205417526	97	-	1439	upstream	1439	MIR135B
chr1	205473445	205473887	443	*	X09923	5129	205473684	205501921	28238	+	0	overlapStart	0	CDK18
chr1	205718438	205719107	670	*	X09928	64710	205681947	205719372	37426	-	0	inside	264	NUCKS1
chr1	205719306	205719638	333	*	X09929	64710	205681947	205719372	37426	-	0	overlapStart	0	NUCKS1
chr1	205782027	205782586	560	*	X09930	254428	205758221	205782161	23941	-	0	overlapStart	0	SLC41A1
chr1	206137342	206137861	520	*	X09931	729533	206138911	206155074	16164	+	1049	upstream	1049	FAM72A
chr1	206643273	206644012	740	*	X09932	9641	206643586	206670223	26638	+	0	overlapStart	0	IKBKE
chr1	206680686	206680882	197	*	X09933	83593	206680879	206762616	81738	+	0	overlapStart	0	RASSF5
chr1	206808608	206809024	417	*	X09935	8444	206808881	206857760	48880	+	0	overlapStart	0	DYRK3
chr1	207068683	207069004	322	*	X09936	11009	207070788	207077484	6697	+	1783	upstream	1783	IL24
chr1	207206039	207206299	261	*	X09941	5208	207207761	207254368	46608	+	1461	upstream	1461	PFKFB2
chr1	207206039	207206299	261	*	X09941	79098	207191866	207206101	14236	-	0	overlapStart	0	C1orf116
chr1	207226268	207226885	618	*	X09942	55432	207217194	207226325	9132	-	0	overlapStart	0	YOD1
chr1	207494405	207495424	1020	*	X09943	1604	207494817	207534311	39495	+	0	overlapStart	0	CD55
chr1	207925135	207925579	445	*	X09944	4179	207925383	207968861	43479	+	0	overlapStart	0	CD46
chr1	208417623	208417992	370	*	X09951	5362	208195588	208417665	222078	-	0	overlapStart	0	PLXNA2
chr1	209825671	209826049	379	*	X09954	3914	209788218	209825820	37603	-	0	overlapStart	0	LAMB3
chr1	209826325	209826760	436	*	X09955	3914	209788218	209825820	37603	-	504	upstream	504	LAMB3
chr1	209957871	209958219	349	*	X09957	148304	209955662	209957890	2229	-	0	overlapStart	0	C1orf74
chr1	211432297	211432959	663	*	X09963	55758	211432708	211489725	57018	+	0	overlapStart	0	RCOR3
chr1	211752328	211752585	258	*	X09966	7779	211748381	211752099	3719	-	228	upstream	228	SLC30A1
chr1	211752709	211752921	213	*	X09967	7779	211748381	211752099	3719	-	609	upstream	609	SLC30A1
chr1	211848926	211849308	383	*	X09968	4751	211831599	211848972	17374	-	0	overlapStart	0	NEK2
chr1	212208331	212209223	893	*	X09969	25896	212113741	212209002	95262	-	0	overlapStart	0	INTS7
chr1	212208331	212209223	893	*	X09969	51514	212208919	212278187	69269	+	0	overlapStart	0	DTL
chr1	212458097	212458521	425	*	X09970	5525	212458879	212535205	76327	+	357	upstream	357	PPP2R5A
chr1	212458662	212458966	305	*	X09971	5525	212458879	212535205	76327	+	0	overlapStart	0	PPP2R5A
chr1	212606022	212606405	384	*	X09972	29937	212606229	212619721	13493	+	0	overlapStart	0	NENF
chr1	212965070	212965371	302	*	X09977	128387	212965170	212990167	24998	+	0	overlapStart	0	TATDN3
chr1	212965070	212965371	302	*	X09977	25936	212899495	212965139	65645	-	0	overlapStart	0	NSL1
chr1	213031317	213031708	392	*	X09978	28982	213031597	213072705	41109	+	0	overlapStart	0	FLVCR1
chr1	213031317	213031708	392	*	X09978	642946	213029946	213031480	1535	-	0	overlapStart	0	FLVCR1-DT
chr1	213188657	213189252	596	*	X09979	90806	213165524	213189168	23645	-	0	overlapStart	0	ANGEL2
chr1	213224511	213224669	159	*	X09980	26750	213224588	213446808	222221	+	0	overlapStart	0	RPS6KC1
chr1	214724885	214725284	400	*	X09983	5784	214522039	214725024	202986	-	0	overlapStart	0	PTPN14
chr1	214776404	214776658	255	*	X09984	1063	214776532	214837914	61383	+	0	overlapStart	0	CENPF
chr1	220219580	220220104	525	*	X09986	2058	220141942	220220000	78059	-	0	overlapStart	0	EPRS1
chr1	220445569	220445989	421	*	X09987	25782	220321610	220445843	124234	-	0	overlapStart	0	RAB3GAP2
chr1	221915390	221915835	446	*	X09988	11221	221874764	221915516	40753	-	0	overlapStart	0	DUSP10
chr1	221916047	221916510	464	*	X09989	11221	221874764	221915516	40753	-	530	upstream	530	DUSP10
chr1	222885272	222885576	305	*	X09993	148362	222885906	222906106	20201	+	329	upstream	329	BROX
chr1	223316374	223316755	382	*	X09995	7100	223282748	223316624	33877	-	0	overlapStart	0	TLR5
chr1	223888753	223889328	576	*	X09997	824	223889295	223963720	74426	+	0	overlapStart	0	CAPN2
chr1	224033543	224034038	496	*	X10000	7159	223967595	224033674	66080	-	0	overlapStart	0	TP53BP2
chr1	224544452	224544711	260	*	X10002	29097	224544513	224567153	22641	+	0	overlapStart	0	CNIH4
chr1	224622466	224622635	170	*	X10003	80232	224572845	224622001	49157	-	464	upstream	464	WDR26
chr1	225840635	225841094	460	*	X10009	55740	225674534	225840845	166312	-	0	overlapStart	0	ENAH
chr1	225965264	225965660	397	*	X10010	6726	225965515	225978168	12654	+	0	overlapStart	0	SRP9
chr1	225997621	225997840	220	*	X10011	2052	225997797	226033262	35466	+	0	overlapStart	0	EPHX1
chr1	226069924	226070241	318	*	X10012	9725	226033233	226070420	37188	-	0	inside	178	TMEM63A
chr1	226111765	226112292	528	*	X10014	10637	226073982	226112040	38059	-	0	overlapStart	0	LEFTY1
chr1	226111765	226112292	528	*	X10014	29920	226107577	226112040	4464	-	0	overlapStart	0	PYCR2
chr1	226186912	226187131	220	*	X10015	163859	226170403	226187066	16664	-	0	overlapStart	0	SDE2
chr1	226187175	226187365	191	*	X10016	163859	226170403	226187066	16664	-	108	upstream	108	SDE2
chr1	226249566	226250309	744	*	X10017	3020	226250408	226259703	9296	+	98	upstream	98	H3-3A
chr1	226249566	226250309	744	*	X10017	440926	226251678	226259703	8026	+	1368	upstream	1368	H3P6
chr1	226250328	226250655	328	*	X10018	3020	226250408	226259703	9296	+	0	overlapStart	0	H3-3A
chr1	226250328	226250655	328	*	X10018	440926	226251678	226259703	8026	+	1022	upstream	1022	H3P6
chr1	226595447	226596052	606	*	X10023	142	226548392	226595801	47410	-	0	overlapStart	0	PARP1
chr1	227505972	227506506	535	*	X10026	8476	227177566	227505826	328261	-	145	upstream	145	CDC42BPA
chr1	227751107	227751614	508	*	X10027	339500	227751220	227910352	159133	+	0	overlapStart	0	ZNF678
chr1	227915756	227916185	430	*	X10028	100130093	227916240	227922055	5816	+	54	upstream	54	NA
chr1	227915756	227916185	430	*	X10028	116841	227916240	227968932	52693	+	54	upstream	54	SNAP47
chr1	227922931	227923268	338	*	X10029	65094	227918890	227923112	4223	-	0	overlapStart	0	JMJD4
chr1	228135558	228135873	316	*	X10037	7483	228109165	228135676	26512	-	0	overlapStart	0	WNT9A
chr1	228270060	228270498	439	*	X10039	375	228270361	228286913	16553	+	0	overlapStart	0	ARF1
chr1	228290760	228291291	532	*	X10040	79169	228288428	228291022	2595	-	0	overlapStart	0	C1orf35
chr1	228296925	228297314	390	*	X10041	128308	228294380	228297013	2634	-	0	overlapStart	0	MRPL55
chr1	228327849	228328332	484	*	X10042	2987	228327785	228336655	8871	+	0	inside	63	GUK1
chr1	228327482	228327741	260	*	X10043	2987	228327785	228336655	8871	+	43	upstream	43	GUK1
chr1	228353048	228353987	940	*	X10044	200205	228353429	228369958	16530	+	0	overlapStart	0	IBA57
chr1	228594722	228595025	304	*	X10045	81559	228581377	228594517	13141	-	204	upstream	204	TRIM11
chr1	228674907	228675232	326	*	X10046	149603	228675068	228683889	8822	+	0	overlapStart	0	RNF187
chr1	229406828	229407126	299	*	X10049	5867	229406809	229441640	34832	+	0	inside	18	RAB4A
chr1	229478053	229478507	455	*	X10050	126731	229456752	229478688	21937	-	0	inside	180	CCSAP
chr1	229644011	229644256	246	*	X10051	55746	229577044	229644088	67045	-	0	overlapStart	0	NUP133
chr1	229694406	229695081	676	*	X10052	23456	229652329	229694442	42114	-	0	overlapStart	0	ABCB10
chr1	229761642	229762127	486	*	X10053	27097	229728866	229761794	32929	-	0	overlapStart	0	TAF5L
chr1	229761642	229762127	486	*	X10053	9816	229761981	229795946	33966	+	0	overlapStart	0	URB2
chr1	230778155	230778374	220	*	X10058	22796	230778202	230829731	51530	+	0	overlapStart	0	COG2
chr1	231114448	231115052	605	*	X10059	64801	231114823	231136479	21657	+	0	overlapStart	0	ARV1
chr1	231114448	231115052	605	*	X10059	79573	231041987	231114618	72632	-	0	overlapStart	0	TTC13
chr1	231473446	231473959	514	*	X10060	149371	231468482	231473578	5097	-	0	overlapStart	0	EXOC8
chr1	231473446	231473959	514	*	X10060	83932	231473682	231490769	17088	+	0	overlapStart	0	SPRTN
chr1	231664162	231664591	430	*	X10061	100303453	231664399	232177019	512621	+	0	overlapStart	0	TSNAX-DISC1
chr1	231664162	231664591	430	*	X10061	7257	231664399	231702269	37871	+	0	overlapStart	0	TSNAX
chr1	233086076	233086491	416	*	X10063	84284	233086370	233114219	27850	+	0	overlapStart	0	NTPCR
chr1	233462968	233463181	214	*	X10065	84451	233463514	233520894	57381	+	332	upstream	332	MAP3K21
chr1	233463392	233463737	346	*	X10066	84451	233463514	233520894	57381	+	0	overlapStart	0	MAP3K21
chr1	233749434	233749799	366	*	X10067	3775	233749750	233808258	58509	+	0	overlapStart	0	KCNK1
chr1	234745814	234746054	241	*	X10070	359948	234740015	234745271	5257	-	542	upstream	542	IRF2BP2
chr1	234746528	234747276	749	*	X10071	359948	234740015	234745271	5257	-	1256	upstream	1256	IRF2BP2
chr1	234859840	234860240	401	*	X10076	100506810	234859789	234867390	7602	+	0	inside	50	LINC01132
chr1	235291913	235292359	447	*	X10080	677802	235291118	235291252	135	-	660	upstream	660	SNORA14B
chr1	235291913	235292359	447	*	X10080	9804	235272658	235292256	19599	-	0	overlapStart	0	TOMM20
chr1	235324505	235324834	330	*	X10081	23029	235294498	235324772	30275	-	0	overlapStart	0	RBM34
chr1	235491467	235492372	906	*	X10082	51742	235294498	235491532	197035	-	0	overlapStart	0	ARID4B
chr1	235530493	235531107	615	*	X10083	6905	235530728	235612280	81553	+	0	overlapStart	0	TBCE
chr1	235667457	235668506	1050	*	X10084	148789	235610505	235667781	57277	-	0	overlapStart	0	B3GALNT2
chr1	236445240	236445294	55	*	X10090	56605	236378422	236445339	66918	-	0	inside	44	ERO1B
chr1	236445464	236445663	200	*	X10091	56605	236378422	236445339	66918	-	124	upstream	124	ERO1B
chr1	236767780	236768032	253	*	X10094	55127	236712305	236767841	55537	-	0	overlapStart	0	HEATR1
chr1	236958335	236958710	376	*	X10095	4548	236958581	237067281	108701	+	0	overlapStart	0	MTR
chr1	241682827	241683286	460	*	X10096	2271	241660857	241683085	22229	-	0	overlapStart	0	FH
chr1	241803218	241803474	257	*	X10097	23596	241756452	241803701	47250	-	0	inside	226	OPN3
chr1	241803548	241803973	426	*	X10098	23596	241756452	241803701	47250	-	0	overlapStart	0	OPN3
